270, 1218646
271, 1103252
272, 1002727
273, 1137087
274, 1060543
275, 1257298
276, 1221672
277, 1301991
278, 1087362
279, 1297568
280, 1074267
281, 1239323
282, 1344771
283, 1092150
284, 1159411
285, 1291942
286, 1132447
287, 1142686
288, 1190521
289, 1162624
290, 1321922
291, 1239763
292, 1317039
293, 1301752
294, 1261157
295, 1192796
296, 1540696
297, 1292581
298, 1297018
299, 1329838
300, 1333231
301, 1205735
302, 1237800
303, 1233166
304, 1300728
305, 1255446
306, 1265694
307, 1291116
308, 1413579
309, 1430452
310, 1316710
311, 1345025
312, 1459405
313, 1478581
314, 1464353
315, 1596019
316, 1346877
317, 1641756
318, 1366210
319, 1511090
320, 1491960
321, 1515926
322, 1490090
323, 1452962
324, 1415345
325, 1822883
326, 1425269
327, 1549225
328, 1575322
329, 1550281
330, 1869007
331, 1601111
332, 1531397
333, 1611145
334, 1492684
335, 1674661
336, 1494022
337, 1727306
338, 1552078
339, 1655462
340, 1705414
341, 1678241
342, 1662128
343, 1655566
344, 1678629
345, 1659658
346, 1641742
347, 1630480
348, 1722994
349, 1789052
350, 1781276
351, 1814083
352, 1663054
353, 1718994
354, 1731707
355, 1654362
356, 1828401
357, 1757031
358, 1847130
359, 1765411
360, 1809553
361, 1906866
362, 1811513
363, 1942990
364, 1977389
365, 2298587
366, 1838615
367, 1787150
368, 1865090
369, 1880303
370, 2055438
371, 2049022
372, 1881086
373, 1893317
374, 1937379
375, 1940884
376, 1881299
377, 2101799
378, 2035803
379, 1996942
380, 2290729
381, 2073124
382, 2102295
383, 1885413
384, 2293010
385, 2036143
386, 2192730
387, 2242796
388, 2241915
389, 1945661
390, 2121372
391, 2286562
392, 2178052
393, 2083740
394, 2021550
395, 2312003
396, 2028305
397, 2164429
398, 2494978
399, 2282779
400, 2306119
401, 2181599
402, 2196952
403, 2288389
404, 2533035
405, 2546272
406, 2192297
407, 2182776
408, 2502764
409, 2180808
410, 2224279
411, 2448327
412, 2354234
413, 2484520
414, 2467640
415, 2370493
416, 2277268
417, 2583191
418, 2409518
419, 2502239
420, 2371169
421, 2590267
422, 2469468
423, 2526905
424, 2501873
425, 2627506
426, 2531208
427, 2553608
428, 2409475
429, 2564775
430, 2646513
431, 2719956
432, 2585373
433, 2525843
434, 2694586
435, 2642193
436, 2589568
437, 2694945
438, 2711115
439, 2870481
440, 2627367
441, 2571580
442, 2831857
443, 2569283
444, 2763716
445, 2823460
446, 2676586
447, 2786871
448, 2899564
449, 2681204
450, 2711341
451, 2900099
452, 2627610
453, 2963490
454, 2960590
455, 2960028
456, 2928141
457, 7358466
458, 3031897
459, 2752516
460, 3054359
461, 2845965
462, 2698503
463, 3015678
464, 2889936
465, 2938013
466, 2887566
467, 2957138
468, 2840662
469, 2867904
470, 2952772
471, 3012257
472, 3024720
473, 3123899
474, 3134435
475, 3065301
476, 2985344
477, 3167441
478, 3068469
479, 2911549
480, 3181328
481, 3095318
482, 3190333
483, 3312501
484, 2998493
485, 2999532
486, 3251752
487, 3269769
488, 3392877
489, 3028661
490, 3212935
491, 3082454
492, 3131849
493, 3280384
494, 3356449
495, 3448318
496, 3388529
497, 3397968
498, 3647544
499, 3237436
500, 3395093
501, 3404457
502, 3473267
503, 3293760
504, 3621422
505, 3368506
506, 3755088
507, 3378496
508, 3516556
509, 3339855
510, 3577940
511, 3797042
512, 3531343
513, 3547041
514, 3368746
515, 3515370
516, 3496803
517, 3985310
518, 3632194
519, 3710226
520, 3720508
521, 3587289
522, 3663608
523, 3897267
524, 3663832
525, 3602679
526, 4217567
527, 3683691
528, 3912170
529, 4103247
530, 3700870
531, 3945299
532, 3835311
533, 4188722
534, 3777034
535, 3862266
536, 4038495
537, 3958937
538, 3888397
539, 3926056
540, 3934518
541, 3917644
542, 4018779
543, 4021891
544, 4142422
545, 4018369
546, 4129310
547, 3838896
548, 4140961
549, 4099456
550, 4229881
551, 4084295
552, 4035943
553, 4231299
554, 4101919
555, 4442047
556, 4206613
557, 4477020
558, 4221450
559, 4555167
560, 4258490
561, 4139316
562, 4163265
563, 4261664
564, 4206270
565, 4474502
566, 4425925
567, 4295891
568, 4078073
569, 4651135
570, 4287173
571, 4252540
572, 4501749
573, 4633619
574, 4264030
575, 4369777
576, 4288368
577, 4462666
578, 4512541
579, 4650583
580, 4596094
581, 4346979
582, 4382036
583, 4665064
584, 4516107
585, 4622771
586, 4780455
587, 4455555
588, 4673876
589, 4626284
590, 4850397
591, 4649350
592, 4651517
593, 4434105
594, 4826165
595, 4616604
596, 4818308
597, 4754550
598, 4752282
599, 4823797
600, 4747318
601, 5041198
602, 4767749
603, 5065203
604, 4978599
605, 4808446
606, 4980708
607, 4945448
608, 5370978
609, 4793401
610, 4980583
611, 5021696
612, 4935988
613, 4965148
614, 5070307
615, 5340301
616, 5002896
617, 5135137
618, 4981661
619, 5242612
620, 5237020
621, 5011244
622, 5449076
623, 5020604
624, 5320717
625, 5245831
626, 5224454
627, 5254713
628, 5239282
629, 5328615
630, 5239650
631, 5330681
632, 5307530
633, 5284188
634, 5414532
635, 5154380
636, 5426480
637, 5531784
638, 5267653
639, 5391261
640, 5280562
641, 5633632
642, 5428096
643, 5734917
644, 5396139
645, 6499843
646, 5485389
647, 5483334
648, 5692098
649, 5623422
650, 5550954
651, 5627168
652, 5522955
653, 5574136
654, 5684883
655, 9962154
656, 5767438
657, 5624038
658, 5568828
659, 6081149
660, 5823165
661, 5930567
662, 5979108
663, 5834074
664, 6224309
665, 5833550
666, 5804245
667, 5992544
668, 5780796
669, 6086145
670, 5950958
671, 5954271
672, 6254294
673, 6055994
674, 5900123
675, 5891142
676, 6257816
677, 5920008
678, 5734767
679, 6127208
680, 6039003
681, 6175616
682, 5987450
683, 6085699
684, 5931919
685, 6731346
686, 6210407
687, 6817720
688, 6108408
689, 6465676
690, 6149951
691, 6590763
692, 6178963
693, 6436356
694, 6584333
695, 6609801
696, 6737838
697, 6455100
698, 6067772
699, 6526516
700, 6320047
701, 6455248
702, 6466938
703, 6684389
704, 6317984
705, 6706941
706, 6372362
707, 6648155
708, 7073936
709, 6485072
710, 6581267
711, 6601642
712, 6472124
713, 6762554
714, 6674739
715, 6799467
716, 7204622
717, 7033304
718, 6793982
719, 7119839
720, 6619043
721, 6511560
722, 6826250
723, 6779917
724, 6594040
725, 7063716
726, 6849889
727, 6826938
728, 6916738
729, 6922673
730, 6784190
731, 7218118
732, 6747242
733, 6767768
734, 6977895
735, 7196408
736, 7052469
737, 7048210
738, 7236583
739, 7321335
740, 7581631
741, 7437648
742, 7135658
743, 7022968
744, 7231744
745, 7024850
746, 7108349
747, 7484257
748, 7233745
749, 7279526
750, 7491576
751, 7593881
752, 7715061
753, 7501522
754, 7350934
755, 7298525
756, 7755523
757, 7287854
758, 7372764
759, 7446651
760, 7459951
761, 7449745
762, 7634314
763, 8521878
764, 7592709
765, 7556956
766, 7545780
767, 7587016
768, 7382294
769, 7502330
770, 7639693
771, 7518076
772, 7549193
773, 7958857
774, 8221047
775, 8007156
776, 7877905
777, 7669303
778, 7722229
779, 7764896
780, 7884187
781, 7959454
782, 8070357
783, 7882588
784, 8369531
785, 8014515
786, 8329980
787, 7974652
788, 8183680
789, 7751961
790, 14357997
791, 8438123
792, 8343723
793, 8067953
794, 8252715
795, 8274542
796, 8209923
797, 8711961
798, 8129566
799, 8230163
800, 8083205
801, 12741433
802, 16167301
803, 9524739
804, 8289187
805, 8256230
806, 8949312
807, 9328039
808, 8216335
809, 8409680
810, 9005412
811, 8730892
812, 8529096
813, 8796448
814, 8295729
815, 8875232
816, 9050671
817, 8723782
818, 8675409
819, 8733460
820, 8603062
821, 8948161
822, 8823988
823, 8605731
824, 8643113
825, 8721306
826, 8584894
827, 8875496
828, 9198266
829, 8712321
830, 9087196
831, 9216072
832, 9076984
833, 9112261
834, 9186701
835, 8638509
836, 8791992
837, 9355494
838, 8875532
839, 9078290
840, 9128426
841, 9163836
842, 9002508
843, 9211816
844, 9318957
845, 9098499
846, 9135343
847, 9039469
848, 9464687
849, 9240981
850, 9262449
851, 9322031
852, 9234532
853, 9452909
854, 11268800
855, 9306509
856, 9163631
857, 9738003
858, 9820018
859, 9205842
860, 9321875
861, 9448351
862, 13610504
863, 9250205
864, 9892243
865, 9678477
866, 9582118
867, 9553470
868, 9611830
869, 9553524
870, 9709724
871, 9416253
872, 9527423
873, 9767302
874, 9396063
875, 10218541
876, 9844876
877, 9953836
878, 9904914
879, 9667983
880, 10014527
881, 10322507
882, 10002607
883, 9580461
884, 9662947
885, 14643996
886, 10320358
887, 10121823
888, 10388598
889, 10384144
890, 10312679
891, 9826556
892, 10550023
893, 10413099
894, 10760265
895, 10419509
896, 10476852
897, 9999814
898, 11163716
899, 10198786
900, 10633158
901, 10638439
902, 10481323
903, 10952977
904, 10377720
905, 10351433
906, 10399130
907, 10562330
908, 10656324
909, 10249286
910, 10372940
911, 10553157
912, 10771094
913, 10954103
914, 10494969
915, 10657300
916, 10413981
917, 10714081
918, 10594279
919, 10703063
920, 10726852
921, 10763789
922, 10736186
923, 10614458
924, 10540230
925, 10795332
926, 10800900
927, 11268801
928, 10739190
929, 11197402
930, 10969579
931, 11125663
932, 10987934
933, 11042561
934, 10750252
935, 11138042
936, 11071425
937, 11040855
938, 11437309
939, 11069762
940, 11444313
941, 11225729
942, 11117850
943, 11771232
944, 11230745
945, 11617127
946, 11799759
947, 11180847
948, 11562746
949, 11727975
950, 11309907
951, 11205542
952, 11425942
953, 12054882
954, 11718258
955, 11883399
956, 11470101
957, 11573413
958, 11211578
959, 11651003
960, 11700354
961, 12140742
962, 12061332
963, 12024184
964, 12371229
965, 11757504
966, 11790587
967, 11796531
968, 11889190
969, 16153451
970, 12116502
971, 12855386
972, 11991665
973, 12201679
974, 11836042
975, 11952798
976, 12105714
977, 11972388
978, 12536164
979, 12020823
980, 12500322
981, 12012334
982, 12574894
983, 24849644
984, 12490185
985, 12964139
986, 12613159
987, 12759028
988, 12402375
989, 12405751
990, 12348958
991, 12551381
992, 12544884
993, 12532910
994, 12629918
995, 12309106
996, 12605820
997, 12575528
998, 12886247
999, 12711720
1000, 13559792
